Date,Date,Open,High,Low,Close,Volume,Volume (Currency),Weighted Price
2019-08-12,2019-08-12,11539.7,11550.2,11235.0,11384.2,2521.40994313,28723843.333434,11391.976704025
2019-08-13,2019-08-13,11386.0,11442.6,10751.0,10857.0,5530.49168914,61113678.452667,11050.315575498
2019-08-14,2019-08-14,10855.1,10862.0,9900.0,10018.0,9345.66962355,97079286.214072,10387.622302573
2019-08-15,2019-08-15,10018.0,10450.0,9490.0,10304.5,11725.54421272,116946653.06241,9973.6652679667
2019-08-16,2019-08-16,10300.9,10535.0,9728.0,10362.1,8443.90114207,86133998.804139,10200.735105127
2019-08-17,2019-08-17,10362.2,10475.0,9999.9,10211.8,3766.09859122,38567816.666676,10240.787842514
2019-08-18,2019-08-18,10211.8,10502.4,10065.0,10326.4,2908.43736041,30044244.436194,10330.029742142
2019-08-19,2019-08-19,10325.0,10950.0,10267.5,10921.8,5196.35981986,55440298.123503,10669.064507738
2019-08-20,2019-08-20,10921.4,10959.0,10560.1,10759.9,3828.56520889,41093678.293885,10733.440871913
2019-08-21,2019-08-21,10759.9,10800.0,9853.2,10125.0,8841.95813426,89970321.794273,10175.384278926
2019-08-22,2019-08-22,10125.0,10233.9,9752.2,10107.9,6511.37064984,65094649.277524,9997.073239737
2019-08-23,2019-08-23,10105.2,10478.6,10037.7,10406.3,4021.567157,41379850.11637,10289.483800947
2019-08-24,2019-08-24,10407.5,10421.4,9883.4,10140.5,4180.40112259,42237753.426322,10103.756119976
2019-08-25,2019-08-25,10148.7,10398.6,9910.1,10134.5,4209.49104422,42564336.05474,10111.516002198
2019-08-26,2019-08-26,10142.1,10697.9,10142.1,10364.6,7297.68866568,75780404.935826,10384.165234701
2019-08-27,2019-08-27,10364.4,10387.9,10033.0,10177.3,3401.11595726,34571648.753835,10164.795669503
2019-08-28,2019-08-28,10180.0,10297.7,9533.0,9716.1,6687.99385334,66042793.154775,9874.8286261946
2019-08-29,2019-08-29,9714.9,9714.9,9307.8,9484.3,5907.22044466,56148022.262355,9504.981706432
2019-08-30,2019-08-30,9484.7,9708.0,9350.5,9578.0,4391.33914057,41910757.469857,9543.9582615378
2019-08-31,2019-08-31,9577.9,9690.0,9400.0,9604.3,1980.08707079,18959979.912978,9575.3263544179
2019-09-01,2019-09-01,9602.1,9850.0,9540.8,9764.9,2143.79286394,20739514.535146,9674.2156782021
2019-09-02,2019-09-02,9765.0,10490.0,9752.8,10389.5,6360.47932096,64491372.307401,10139.388724192
2019-09-03,2019-09-03,10389.6,10785.6,10271.6,10614.6,7101.50581787,74969959.565114,10556.910250846
2019-09-04,2019-09-04,10619.7,10892.1,10319.0,10584.9,6149.09377268,65062906.016769,10580.893449022
2019-09-05,2019-09-05,10585.0,10662.4,10457.3,10574.9,3484.58759942,36794119.642301,10559.103076767
2019-09-06,2019-09-06,10577.5,10947.0,10145.3,10311.8,8328.94549932,88275876.611331,10598.68582626
2019-09-07,2019-09-07,10307.5,10569.1,10307.5,10483.4,2190.39254856,22877739.922739,10444.584436602
2019-09-08,2019-09-08,10483.3,10599.1,10240.9,10408.6,2078.25440436,21662355.739271,10423.34167262
2019-09-09,2019-09-09,10398.9,10523.0,10051.0,10314.5,4756.56870284,48903244.203765,10281.202114156
2019-09-10,2019-09-10,10309.2,10388.0,9938.1,10094.5,4302.89474056,43638070.869452,10141.561321059
2019-09-11,2019-09-11,10097.0,10250.0,9886.5,10160.7,5419.95480161,54520042.853523,10059.132381939
2019-09-12,2019-09-12,10161.0,10479.9,10040.1,10420.0,4997.36568605,51390318.818512,10283.481747587
2019-09-13,2019-09-13,10419.8,12000.0,8000.0,10362.1,4222.08556358,43507313.973909,10304.697363125
2019-09-14,2019-09-14,10362.2,10440.0,10210.7,10363.2,2090.84296902,21638830.449828,10349.333149572
2019-09-15,2019-09-15,10363.5,10380.0,10270.1,10311.3,1231.07158466,12694145.202567,10311.45983771
2019-09-16,2019-09-16,10311.3,10374.7,10000.0,10260.6,3342.93445037,34139865.687141,10212.544156635
2019-09-17,2019-09-17,10260.7,10276.3,10134.7,10190.0,2862.78629,29268341.049357,10223.725449432
2019-09-18,2019-09-18,10188.0,10259.9,10041.8,10157.6,2947.65276632,30015377.272441,10182.806338453
2019-09-19,2019-09-19,10157.7,10375.0,9633.8,10274.4,6317.87392557,63087778.55564,9985.6026408358
2019-09-20,2019-09-20,10274.4,10310.0,10069.0,10173.3,2979.57136009,30305723.568744,10171.168905258
2019-09-21,2019-09-21,10173.8,10175.1,9903.7,9978.4,2133.83021089,21386076.64293,10022.389098151
2019-09-22,2019-09-22,9980.0,10080.0,9850.0,10029.1,2127.34441348,21194344.454775,9962.8176427269
2019-09-23,2019-09-23,10029.2,10045.4,9615.0,9686.9,4041.35507992,39706951.880835,9825.1579224316
2019-09-24,2019-09-24,9696.0,9776.0,8046.0,8536.7,16440.33946453,145195395.32316,8831.6543363607
2019-09-25,2019-09-25,8535.0,8743.6,8000.0,8439.0,10165.91765298,85535578.338433,8413.9554596293
2019-09-26,2019-09-26,8439.0,8465.7,7730.0,8060.3,10825.20896328,87650950.728326,8096.9292163916
2019-09-27,2019-09-27,8063.0,8290.0,7850.0,8196.0,7405.79814858,59596630.146399,8047.2933437736
2019-09-28,2019-09-28,8195.9,8426.0,8024.9,8213.5,3824.92774834,31254911.774641,8171.3731163171
2019-09-29,2019-09-29,8214.0,8240.3,7909.0,8053.1,4937.63306462,39703183.969036,8040.9344820547
2019-09-30,2019-09-30,8053.3,8363.0,7655.0,8310.0,7532.44669163,60646946.03186,8051.4271809253
2019-10-01,2019-10-01,8310.0,8540.0,8201.8,8323.0,7856.25020541,65830791.601966,8379.4163730469
2019-10-02,2019-10-02,8323.0,8389.0,8168.2,8382.3,3884.72475803,32098016.519748,8262.6230992039
2019-10-03,2019-10-03,8382.2,8411.7,8070.1,8238.1,5110.21641641,41934478.447008,8206.0083233163
2019-10-04,2019-10-04,8245.4,8248.0,8001.0,8152.2,3962.29288913,32285732.75874,8148.2448829847
2019-10-05,2019-10-05,8155.0,8211.4,8023.3,8148.4,2165.33338854,17569497.498607,8113.9918645291
2019-10-06,2019-10-06,8150.8,8181.6,7780.0,7863.0,4761.79735033,37885205.758176,7956.0726698188
2019-10-07,2019-10-07,7863.0,8316.2,7769.7,8213.4,6458.49396534,52196891.469083,8081.8983108448
2019-10-08,2019-10-08,8213.4,8348.0,8112.1,8189.6,3839.86688141,31547300.31628,8215.7275995712
2019-10-09,2019-10-09,8180.2,8690.0,8118.1,8590.8,6095.51566733,51392708.946855,8431.2323602585
2019-10-10,2019-10-10,8589.9,8660.0,8456.8,8588.6,4491.79646465,38431853.75599,8556.0096185222
2019-10-11,2019-10-11,8588.6,8932.5,8230.3,8270.6,6684.48836003,56493658.029058,8451.4558162541
2019-10-12,2019-10-12,8269.3,8419.9,8265.0,8305.1,1335.94794356,11143437.636654,8341.2214453198
2019-10-13,2019-10-13,8305.1,8470.5,8144.4,8280.0,2659.77926754,22123671.45141,8317.8599522928
2019-10-14,2019-10-14,8280.0,8421.6,8214.6,8354.6,2175.19513106,18076191.11468,8310.1469181165
2019-10-15,2019-10-15,8354.6,8419.1,8060.5,8164.5,3446.28557862,28365779.694722,8230.8267981903
2019-10-16,2019-10-16,8164.5,8176.2,7916.0,8000.0,4175.76513585,33485261.288978,8018.9522637417
2019-10-17,2019-10-17,8000.1,8136.4,7938.8,8077.1,3371.34839504,27118100.592302,8043.6957011618
2019-10-18,2019-10-18,8077.1,8113.9,7821.0,7956.4,4812.45299948,38203439.41415,7938.4545507827
2019-10-19,2019-10-19,7956.3,8104.7,7878.6,7958.9,2506.19289998,19980457.44459,7972.4339833337
2019-10-20,2019-10-20,7960.0,8305.0,7882.5,8240.2,3549.21261809,28765478.364304,8104.7492668342
2019-10-21,2019-10-21,8240.1,8387.3,8136.0,8217.8,3238.66567053,26638865.222765,8225.2593915956
2019-10-22,2019-10-22,8210.3,8325.0,8000.0,8020.6,4402.04347714,35950057.113329,8166.6747046047
2019-10-23,2019-10-23,8020.6,8050.3,7302.0,7475.0,9256.02935576,70391075.807726,7604.8889974536
2019-10-24,2019-10-24,7473.9,7520.0,7360.0,7428.5,3888.4684821,28963617.912831,7448.5926904541
2019-10-25,2019-10-25,7426.4,8788.0,7400.0,8665.2,11146.74642007,91651678.514126,8222.280749933
2019-10-26,2019-10-26,8669.4,10580.5,8646.6,9258.2,21100.98544246,199732645.32854,9465.5600741109
2019-10-27,2019-10-27,9261.7,9821.0,9106.3,9543.1,8972.37687837,85397260.137644,9517.7968218782
2019-10-28,2019-10-28,9554.1,9936.5,9187.6,9218.7,7774.23664903,73946869.633892,9511.7852687335
2019-10-29,2019-10-29,9217.1,9563.8,9030.0,9435.7,6443.02327089,60357898.044588,9367.9466155723
2019-10-30,2019-10-30,9435.1,9435.3,9000.0,9166.2,4885.88440327,44831170.025403,9175.6509825323
2019-10-31,2019-10-31,9163.9,9459.7,8949.6,9146.7,5161.90035164,47335434.011104,9170.1564901509
2019-11-01,2019-11-01,9151.9,9323.4,9058.1,9258.9,3424.08898477,31417740.193472,9175.5034209728
2019-11-02,2019-11-02,9258.2,9392.0,9204.4,9303.6,2319.75219001,21570921.874823,9298.8044014865
2019-11-03,2019-11-03,9303.6,9383.7,9080.0,9209.3,1976.07497804,18178938.991416,9199.5188408524
2019-11-04,2019-11-04,9209.9,9600.0,9130.0,9415.3,4210.55547002,39456419.961537,9370.8348559886
2019-11-05,2019-11-05,9415.2,9534.7,9175.0,9315.4,3879.89314136,36262448.195445,9346.2492069394
2019-11-06,2019-11-06,9313.0,9444.0,9255.0,9338.4,2425.04943523,22624704.128313,9329.5847085144
2019-11-07,2019-11-07,9339.6,9375.0,9084.9,9205.0,2735.36761936,25201306.36843,9213.1332512908
2019-11-08,2019-11-08,9205.0,9247.6,8675.0,8766.0,6097.43096545,54182330.600272,8886.0916847253
2019-11-09,2019-11-09,8765.9,8877.2,8721.0,8812.0,1669.90248078,14692577.601518,8798.4644436572
2019-11-10,2019-11-10,8812.1,9147.6,8751.7,9039.1,2916.52294666,26086454.811273,8944.3681014568
2019-11-11,2019-11-11,9039.0,9068.2,8610.0,8717.0,3855.37696814,33781989.172231,8762.3050745485
2019-11-12,2019-11-12,8717.0,8868.1,8560.0,8812.8,3351.9603215,29232874.210123,8721.1277599616
2019-11-13,2019-11-13,8812.8,8839.7,8709.6,8762.1,1944.95884718,17029523.891306,8755.7245316512
2019-11-14,2019-11-14,8763.9,8785.0,8561.0,8632.1,2648.09074564,22900814.877776,8648.0476227944
2019-11-15,2019-11-15,8632.0,8780.0,8375.4,8456.0,4632.18232862,39570523.533827,8542.5228815672
2019-11-16,2019-11-16,8455.9,8530.0,8430.0,8485.1,1557.17076091,13198384.727024,8475.875002502
2019-11-17,2019-11-17,8487.0,8630.0,8363.5,8503.2,2173.98903092,18528775.442515,8522.9387908521
2019-11-18,2019-11-18,8503.2,8503.2,8030.0,8170.1,5103.11313161,42283284.387291,8285.7822855969
2019-11-19,2019-11-19,8168.8,8198.7,7987.2,8122.1,3917.41024362,31713141.359704,8095.4353482259
2019-11-20,2019-11-20,8124.9,8220.0,8030.0,8083.1,3329.92013303,26986204.41892,8104.1596617407
2019-11-21,2019-11-21,8083.1,8116.5,7399.0,7619.1,7275.88164828,56046913.923976,7703.1096207049
2019-11-22,2019-11-22,7619.1,7719.3,6761.0,7284.8,13608.7453629,98329859.362698,7225.490428439
2019-11-23,2019-11-23,7284.7,7339.9,7105.2,7322.6,3450.73182725,24996072.054375,7243.7017148028
2019-11-24,2019-11-24,7322.5,7344.0,6836.9,6903.9,5289.08708673,37419954.832595,7074.9364151101
2019-11-25,2019-11-25,6903.9,7372.6,6525.0,7127.8,11883.52113364,82470014.334586,6939.8634804568
2019-11-26,2019-11-26,7125.8,7340.0,7025.0,7161.6,5289.8958885,37796261.00843,7144.9914714952
2019-11-27,2019-11-27,7161.6,7676.9,6854.5,7525.9,10280.36034579,75235119.8026,7318.3348902172
2019-11-28,2019-11-28,7523.8,7654.0,7373.2,7427.9,5151.04888594,38736983.641272,7520.2127758885
2019-11-29,2019-11-29,7427.9,7867.5,7412.4,7756.8,5710.64889357,43746365.104904,7660.4893629796
2019-11-30,2019-11-30,7756.6,7810.0,7452.1,7558.9,3783.84486788,28851156.389101,7624.8253817196
2019-12-01,2019-12-01,7558.9,7558.9,7228.8,7398.4,5458.62057674,40144883.410019,7354.4007768341
2019-12-02,2019-12-02,7398.3,7426.7,7160.1,7305.8,4088.18681186,29808517.30062,7291.3784698254
2019-12-03,2019-12-03,7304.0,7410.0,7245.0,7294.1,2968.6713419,21746031.593593,7325.1731462047
2019-12-04,2019-12-04,7299.5,7800.6,7068.2,7190.5,8221.35626433,60335765.962857,7338.9066259828
2019-12-05,2019-12-05,7196.2,7488.8,7157.9,7394.0,5740.72927962,42146373.345725,7341.6409819826
2019-12-06,2019-12-06,7395.0,7611.3,7311.0,7545.7,4660.87827212,34627908.789229,7429.4814769918
2019-12-07,2019-12-07,7546.3,7630.0,7491.3,7509.2,1904.40188544,14366758.434592,7543.9740657854
2019-12-08,2019-12-08,7507.2,7583.1,7400.0,7521.0,2035.40111552,15243845.86741,7489.3571351488
2019-12-09,2019-12-09,7518.7,7666.0,7256.7,7334.5,6674.37114463,49605332.596289,7432.2106939168
2019-12-10,2019-12-10,7334.5,7398.0,7160.0,7219.3,3914.44131465,28490626.66687,7278.3379227688
2019-12-11,2019-12-11,7218.7,7273.8,7125.0,7202.0,2841.93672577,20469448.422201,7202.6404516993
2019-12-12,2019-12-12,7201.9,7294.9,7077.0,7190.1,4286.99055883,30786748.848613,7181.4361207772
2019-12-13,2019-12-13,7190.2,7300.0,7182.7,7251.9,2900.50069874,21004848.968975,7241.8010373518
2019-12-14,2019-12-14,7251.9,7272.1,7010.0,7067.5,2770.37930834,19758795.369937,7132.1624841964
2019-12-15,2019-12-15,7067.5,7203.0,7010.0,7113.7,2347.93806361,16652928.186435,7092.5755855887
2019-12-16,2019-12-16,7112.8,7140.0,6800.0,6876.7,5102.80519991,35593477.262651,6975.2765132557
2019-12-17,2019-12-17,6877.4,6939.0,6563.0,6611.1,6131.25752861,41209641.705986,6721.2381006165
2019-12-18,2019-12-18,6612.9,7488.2,6430.2,7287.9,11212.51153387,77138582.263134,6879.6881082458
2019-12-19,2019-12-19,7293.4,7379.8,7045.0,7149.8,5337.33561706,38216286.904585,7160.1805931845
2019-12-20,2019-12-20,7150.5,7218.0,7076.7,7191.5,3440.04081588,24605745.266181,7152.7480582774
2019-12-21,2019-12-21,7191.6,7191.6,7117.6,7143.5,1353.22286945,9669198.1872735,7145.310950297
2019-12-22,2019-12-22,7143.5,7526.9,7124.0,7510.0,4534.82935907,33281530.918855,7339.0922311751
2019-12-23,2019-12-23,7510.1,7690.5,7265.0,7324.0,7541.527587,56569238.243954,7501.0317991103
2019-12-24,2019-12-24,7315.2,7420.4,7160.0,7253.3,4866.1343074,35467252.735585,7288.5889486546
2019-12-25,2019-12-25,7252.9,7271.8,7116.1,7192.1,3360.65679731,24187111.028187,7197.1380854918
2019-12-26,2019-12-26,7193.0,7428.9,7150.0,7195.5,3667.03100747,26587667.138917,7250.4614999862
2019-12-27,2019-12-27,7196.4,7255.0,6934.8,7246.4,3927.3940909,28141654.497341,7165.4776286766
2019-12-28,2019-12-28,7246.6,7350.0,7234.9,7300.1,2522.15801625,18413352.656204,7300.6340354445
2019-12-29,2019-12-29,7300.6,7531.4,7280.0,7391.0,3018.85255099,22321061.462328,7393.889262663
2019-12-30,2019-12-30,7383.4,7383.4,7200.0,7209.7,3737.33575952,27183892.79334,7273.6019834704
2019-12-31,2019-12-31,7216.4,7301.1,7110.0,7168.3,2652.13508878,19076717.66578,7192.9660545894
2020-01-01,2020-01-01,7168.3,7235.0,7150.0,7174.4,1827.63489373,13152644.725636,7196.5384173601
2020-01-02,2020-01-02,7174.4,7185.8,6915.0,6942.3,4057.33154562,28501853.617031,7024.7780583273
2020-01-03,2020-01-03,6943.4,7397.3,6860.0,7334.8,8120.49140472,58739372.590656,7233.4751264577
2020-01-04,2020-01-04,7333.2,7396.4,7260.0,7350.2,2912.37313055,21312648.491876,7317.9663238588
2020-01-05,2020-01-05,7350.2,7493.3,7301.1,7346.9,2904.093494,21534161.577768,7415.1061672976
2020-01-06,2020-01-06,7347.2,7800.0,7339.2,7757.3,5994.0749446,45397862.432515,7573.7895925732
2020-01-07,2020-01-07,7760.0,8252.5,7727.1,8160.0,10390.75619972,82791108.786269,7967.7655018506
2020-01-08,2020-01-08,8160.3,8464.3,7875.0,8043.3,12263.4285554,100821273.10393,8221.2957533426
2020-01-09,2020-01-09,8043.3,8043.7,7749.9,7818.0,6127.63939749,48322834.675867,7886.0441258441
2020-01-10,2020-01-10,7818.1,8191.9,7666.3,8191.9,8032.13512482,63786278.995267,7941.3851988323
2020-01-11,2020-01-11,8191.9,8319.5,7999.3,8026.2,4806.77769559,39113873.428829,8137.2336949792
2020-01-12,2020-01-12,8023.3,8185.0,7951.2,8177.3,2330.06754714,18855762.259002,8092.3672286436
2020-01-13,2020-01-13,8177.3,8188.8,8036.8,8104.0,2714.88825152,21997900.505745,8102.6909646941
2020-01-14,2020-01-14,8104.1,8892.0,8104.1,8815.5,15537.34136256,133597088.5329,8598.4522973037
2020-01-15,2020-01-15,8815.5,8900.0,8560.0,8810.3,8031.77698958,70336777.458675,8757.312055592
2020-01-16,2020-01-16,8808.4,8846.2,8579.4,8717.8,4960.81372289,43032797.543863,8674.5441267635
2020-01-17,2020-01-17,8717.9,9004.0,8657.7,8901.5,8148.70639247,72275956.962834,8869.6234079095
2020-01-18,2020-01-18,8898.5,8975.0,8810.0,8907.7,3915.30406409,34844183.467092,8899.4833853831
2020-01-19,2020-01-19,8905.3,9185.0,8470.0,8705.8,8532.3026769,75424688.7013,8839.8983905601
2020-01-20,2020-01-20,8705.8,8731.9,8510.0,8629.4,3779.4923618,32635838.032792,8634.9792270116
2020-01-21,2020-01-21,8628.7,8782.2,8333.0,8723.3,4521.51907233,38977895.827431,8620.5311099894
2020-01-22,2020-01-22,8723.3,8795.0,8565.4,8659.0,3097.91256918,26837638.113649,8663.1360680242
2020-01-23,2020-01-23,8658.9,8662.1,8281.0,8390.1,5865.70003157,49410919.744337,8423.7038168336
2020-01-24,2020-01-24,8390.1,8505.5,8215.2,8426.8,4582.86030911,38397670.296448,8378.5382286516
2020-01-25,2020-01-25,8426.8,8427.8,8253.3,8325.0,2513.01012983,20914107.207289,8322.3330296338
2020-01-26,2020-01-26,8325.1,8601.9,8285.0,8592.7,3516.66680936,29760963.257403,8462.8328103735
2020-01-27,2020-01-27,8599.3,8979.0,8565.0,8891.8,6287.21715108,55098925.825069,8763.6428806351
2020-01-28,2020-01-28,8891.8,9420.7,8873.9,9399.9,8030.84078641,72941350.010314,9082.6542264102
2020-01-29,2020-01-29,9395.0,9438.3,9222.6,9280.9,5598.64605243,52251647.551513,9332.90782489
2020-01-30,2020-01-30,9281.2,9568.1,9060.0,9500.0,8016.28534864,75153205.344867,9375.0661405307
2020-01-31,2020-01-31,9500.5,9520.0,9200.0,9339.3,4869.46275806,45431344.230779,9329.8473544295
2020-02-01,2020-02-01,9337.1,9453.9,9283.5,9377.1,1680.52574219,15749153.297824,9371.5632569245
2020-02-02,2020-02-02,9377.0,9473.1,9150.0,9322.2,3269.38968378,30573998.650074,9351.592072905
2020-02-03,2020-02-03,9322.2,9610.0,9225.0,9281.0,4995.34829891,46794200.542972,9367.5551218687
2020-02-04,2020-02-04,9280.8,9348.7,9078.8,9159.3,3809.73133955,35000345.342379,9187.0901706453
2020-02-05,2020-02-05,9159.3,9765.0,9150.2,9616.2,6914.05347554,65773304.220763,9512.9874903992
2020-02-06,2020-02-06,9612.8,9853.0,9520.0,9754.7,5888.03835585,57191594.352204,9713.1830493907
2020-02-07,2020-02-07,9754.7,9883.6,9715.0,9799.6,3687.00812773,36046431.641708,9776.6075888475
2020-02-08,2020-02-08,9799.6,9942.0,9658.0,9904.3,3479.91913592,34173477.328737,9820.1929395416
2020-02-09,2020-02-09,9901.6,10180.0,9887.4,10160.1,4824.28468491,48543930.571979,10062.410023982
2020-02-10,2020-02-10,10159.1,10200.0,9760.0,9850.1,5740.53752184,56913987.836702,9914.4004581751
2020-02-11,2020-02-11,9850.1,10409.2,9707.0,10273.2,7498.78791986,75499722.954184,10068.256865117
2020-02-12,2020-02-12,10271.6,10486.9,10218.0,10354.6,6776.93755974,70119085.021935,10346.72142156
2020-02-13,2020-02-13,10352.6,10516.6,10060.3,10241.6,7307.31061568,75158804.63933,10285.426279547
2020-02-14,2020-02-14,10241.6,10390.0,10097.4,10370.8,3567.75073529,36601958.590003,10259.113179617
2020-02-15,2020-02-15,10369.5,10400.0,9766.9,9904.6,3626.9633399,36450685.814142,10049.918457446
2020-02-16,2020-02-16,9904.5,10046.8,9632.0,9923.9,3239.16987186,31945543.532913,9862.2624921395
2020-02-17,2020-02-17,9921.1,9961.5,9476.4,9702.1,4759.25765662,46014642.219651,9668.4494809072
2020-02-18,2020-02-18,9702.2,10281.0,9615.0,10180.0,4946.63002769,49288362.004336,9964.0283846644
2020-02-19,2020-02-19,10180.3,10300.0,9346.0,9602.2,6771.75337086,67213396.3301589,9925.552903239131
2020-02-20,2020-02-20,9602.0,9704.9,9350.0,9610.7,4154.07286871,39756620.51526575,9570.515918179271
2020-02-21,2020-02-21,9608.5,9771.4,9562.8,9698.2,2778.86679125,26929920.110148203,9690.971944011217
2020-02-22,2020-02-22,9696.8,9717.6,9575.0,9671.5,1028.00120476,9934856.32215331,9664.245796747597
2020-02-23,2020-02-23,9670.0,10022.0,9666.0,9966.1,2462.42622628,24370459.424891304,9896.929769834294
2020-02-24,2020-02-24,9967.5,10022.8,9485.0,9664.6,4234.87059293,41146835.14844432,9716.196574492218
2020-02-25,2020-02-25,9661.8,9677.4,9244.0,9309.5,4373.89747117,41280324.65392771,9437.881186292492
2020-02-26,2020-02-26,9307.7,9365.6,8645.0,8783.5,8419.18472364,75547017.91921504,8973.198759624403
2020-02-27,2020-02-27,8783.3,8968.0,8516.3,8810.3,4871.47143515,42755139.65533505,8776.637659586017
2020-02-28,2020-02-28,8814.5,8895.0,8439.3,8715.5,5456.72459924,47178549.65683013,8645.946629485587
2020-02-29,2020-02-29,8706.8,8795.0,8526.6,8529.1,2241.96592406,19428559.21008357,8665.858388650335
2020-03-01,2020-03-01,8526.1,8750.0,8405.0,8530.0,3134.04788956,26813911.918633655,8555.680341693243
2020-03-02,2020-03-02,8518.8,8965.0,8486.9,8924.7,4758.56506701,41793044.75809863,8782.699021568484
2020-03-03,2020-03-03,8918.4,8924.1,8662.5,8752.8,3892.82816455,34156403.35630963,8774.187277865116
2020-03-04,2020-03-04,8756.6,8844.0,8670.4,8758.7,3140.2803402,27493049.557485703,8754.966620507112
2020-03-05,2020-03-05,8758.4,9170.0,8758.4,9066.0,4762.43290995,42968597.0248432,9022.40469048294
2020-03-06,2020-03-06,9065.8,9175.0,9001.9,9154.9,3664.43951004,33339302.674888197,9098.063314606112
2020-03-07,2020-03-07,9154.8,9213.0,8856.0,8899.5,2985.57244616,26960060.588361677,9030.114349774802
2020-03-08,2020-03-08,8891.1,8891.1,8003.1,8035.6,7188.98135068,60509605.929792084,8416.99303115713
2020-03-09,2020-03-09,8039.8,8185.0,7634.3,7927.8,9972.59475142,78395372.99459162,7861.080786766033
2020-03-10,2020-03-10,7929.1,8153.5,7735.0,7886.9,7321.23320851,58113867.43329647,7937.715652295646
2020-03-11,2020-03-11,7889.6,7986.1,7589.0,7943.3,6679.27569715,52212471.047441415,7817.085776189793
2020-03-12,2020-03-12,7961.3,7967.3,4672.3,4850.0,39800.71505227,244755442.26813957,6149.523744653926
2020-03-13,2020-03-13,4850.0,5999.0,3913.1,5630.2,45110.87342509,232093020.34311104,5144.946278384959
2020-03-14,2020-03-14,5630.2,5664.9,5057.0,5162.2,11373.58938992,61307407.37800345,5390.330640240807
2020-03-15,2020-03-15,5163.1,6002.2,5092.6,5340.1,14972.44241729,80981988.49279714,5408.736012187316
2020-03-16,2020-03-16,5339.7,5345.8,4331.7,5042.3,25217.66913966,123493822.7505492,4897.114878723206
2020-03-17,2020-03-17,5044.0,5565.1,4942.0,5331.7,17512.03843833,93106474.29439425,5316.712535909269
2020-03-18,2020-03-18,5334.3,5450.0,5015.9,5415.2,17389.77099803,91770177.61811556,5277.250495622505
2020-03-19,2020-03-19,5419.3,6433.6,5270.1,6184.5,21672.56794101,127581786.96336687,5886.786803973919
2020-03-20,2020-03-20,6185.3,7020.0,5680.0,6206.8,22752.76020803,144730778.2209033,6361.020680463395
2020-03-21,2020-03-21,6207.0,6469.9,5850.0,6196.3,11088.60927023,68563905.12046953,6183.273614351772
2020-03-22,2020-03-22,6196.3,6419.9,5748.7,5825.5,11834.23997828,71581544.94690603,6048.681206252671
2020-03-23,2020-03-23,5820.6,6615.0,5688.1,6505.1,16490.58491787,102307813.34230325,6204.013614546677
2020-03-24,2020-03-24,6498.4,6875.0,6404.0,6769.0,15187.88737389,100979328.99847491,6648.675125947484
2020-03-25,2020-03-25,6766.8,6985.0,6462.5,6689.9,12154.11551176,81109161.78918982,6673.390730136707
2020-03-26,2020-03-26,6690.0,6796.2,6524.8,6767.0,7007.12459154,46727993.52023275,6668.640311697809
2020-03-27,2020-03-27,6764.2,6869.0,6280.0,6376.4,9964.06390661,66463007.203815274,6670.271068787994
2020-03-28,2020-03-28,6376.3,6376.4,6039.0,6251.8,9047.77713744,56273703.39091835,6219.616435738249
2020-03-29,2020-03-29,6252.6,6281.1,5866.3,5875.0,6451.48074249,39029527.62690462,6049.700709769273
2020-03-30,2020-03-30,5875.0,6640.0,5851.0,6403.2,11024.05146764,69523622.74848491,6306.5401093749
2020-03-31,2020-03-31,6403.8,6525.0,6336.0,6422.1,6173.38589792,39796688.51714794,6446.49292547169
2020-04-01,2020-04-01,6422.2,6710.0,6157.4,6662.9,11298.75259834,72020453.86206323,6374.195136606882
2020-04-02,2020-04-02,6662.9,7269.0,6576.4,6803.8,18344.45513512,125401600.37656446,6835.94031291158
2020-04-03,2020-04-03,6800.5,7053.3,6610.0,6738.6,11139.79871481,75979285.18939221,6820.525858189908
2020-04-04,2020-04-04,6738.6,7002.0,6654.5,6873.2,6160.36258014,41956985.96065265,6810.798133199994
2020-04-05,2020-04-05,6873.0,6910.1,6681.8,6779.4,3842.23364298,26082562.65182896,6788.385370442894
2020-04-06,2020-04-06,6778.7,7370.0,6774.2,7343.5,12052.07455138,85860107.40590756,7124.093618892865
2020-04-07,2020-04-07,7342.3,7474.9,7080.0,7206.2,10959.24109233,80067512.75717418,7305.935883937322
2020-04-08,2020-04-08,7204.7,7425.7,7157.0,7368.0,7513.67368316,54879034.885733075,7303.888510454025
2020-04-09,2020-04-09,7366.3,7378.1,7091.9,7294.1,7172.46709718,52268329.31462865,7287.357140359546
2020-04-10,2020-04-10,7294.1,7304.5,6750.0,6873.8,10944.24981389,76289468.93014508,6970.735338416878
2020-04-11,2020-04-11,6873.7,6960.0,6771.4,6889.6,4297.11045169,29532184.35489633,6872.568133146694
2020-04-12,2020-04-12,6886.8,7216.5,6795.0,6903.7,7413.51868624,52050881.30527908,7021.076429184571
2020-04-13,2020-04-13,6903.7,6903.9,6560.0,6861.6,10209.63615758,69011043.35295479,6759.402811991372
2020-04-14,2020-04-14,6862.1,6985.0,6772.7,6874.5,5897.65064809,40610964.448642895,6885.956268331213
2020-04-15,2020-04-15,6874.6,6938.8,6601.0,6619.8,6376.29262691,43040643.92725397,6750.104872164821
2020-04-16,2020-04-16,6618.1,7212.2,6478.6,7114.9,14381.39167045,99621930.50354822,6927.141182605115
